order_id,product_name,category,region,quantity,price,discount_percent,final_price,total_revenue,payment_status,order_status
27607,Adidas Jacket,Fashion,West,2,4500,25,3375,6750,Failed,Failed
27608,Samsung TV,Electronics,North,3,45000,25,33750,101250,Failed,Failed
27609,Nike Shoes,Fashion,South,1,5000,25,3750,3750,Failed,Failed
27610,Adidas Jacket,Fashion,South,1,4500,35,2925,2925,Success,Completed
27611,Sony Headphones,Electronics,North,2,8000,50,4000,8000,Success,Completed
27612,Nike Shoes,Fashion,East,1,5000,50,2500,2500,Failed,Failed
27613,Office Chair,Furniture,North,3,7000,30,4900,14700,Failed,Failed
27614,Dell Laptop,Electronics,South,3,65000,30,45500,136500,Failed,Failed
27615,Office Chair,Furniture,North,3,7000,25,5250,15750,Failed,Failed
27616,Nike Shoes,Fashion,South,1,5000,40,3000,3000,Success,Completed
27617,Dell Laptop,Electronics,West,1,65000,35,42250,42250,Failed,Failed
27618,iPhone 14,Electronics,East,3,80000,40,48000,144000,Failed,Failed
27619,Samsung TV,Electronics,West,1,45000,25,33750,33750,Failed,Failed
27620,Office Chair,Furniture,North,1,7000,35,4550,4550,Success,Completed
27621,Wooden Table,Furniture,South,2,15000,20,12000,24000,Success,Completed
27622,Nike Shoes,Fashion,West,3,5000,50,2500,7500,Success,Completed
27623,Sony Headphones,Electronics,North,2,8000,40,4800,9600,Failed,Failed
27624,HP Printer,Electronics,South,1,12000,40,7200,7200,Failed,Failed
27625,Wooden Table,Furniture,East,3,15000,35,9750,29250,Failed,Failed
27626,Sony Headphones,Electronics,West,1,8000,40,4800,4800,Failed,Failed
27627,Samsung TV,Electronics,South,3,45000,25,33750,101250,Success,Completed
27628,Nike Shoes,Fashion,South,2,5000,30,3500,7000,Success,Completed
27629,Office Chair,Furniture,North,3,7000,35,4550,13650,Failed,Failed
27630,Apple Watch,Electronics,South,1,30000,20,24000,24000,Failed,Failed
27631,Office Chair,Furniture,East,1,7000,35,4550,4550,Success,Completed
27632,Office Chair,Furniture,East,3,7000,20,5600,16800,Success,Completed
27633,Dell Laptop,Electronics,West,1,65000,30,45500,45500,Failed,Failed
27634,Dell Laptop,Electronics,South,1,65000,30,45500,45500,Failed,Failed
27635,HP Printer,Electronics,East,3,12000,25,9000,27000,Success,Completed
27636,Adidas Jacket,Fashion,East,1,4500,30,3150,3150,Success,Completed
27637,Samsung TV,Electronics,West,2,45000,40,27000,54000,Success,Completed
27638,Dell Laptop,Electronics,South,3,65000,40,39000,117000,Success,Completed
27639,Dell Laptop,Electronics,West,2,65000,40,39000,78000,Failed,Failed
27640,Dell Laptop,Electronics,West,3,65000,35,42250,126750,Failed,Failed
27641,Adidas Jacket,Fashion,West,2,4500,20,3600,7200,Failed,Failed
27642,Dell Laptop,Electronics,East,3,65000,30,45500,136500,Success,Completed
27643,Wooden Table,Furniture,East,2,15000,50,7500,15000,Failed,Failed
27644,iPhone 14,Electronics,East,3,80000,50,40000,120000,Failed,Failed
27645,Office Chair,Furniture,East,1,7000,35,4550,4550,Failed,Failed
27646,Office Chair,Furniture,West,2,7000,20,5600,11200,Failed,Failed
27647,iPhone 14,Electronics,West,1,80000,50,40000,40000,Failed,Failed
27648,Adidas Jacket,Fashion,North,1,4500,30,3150,3150,Success,Completed
27649,Adidas Jacket,Fashion,South,3,4500,25,3375,10125,Failed,Failed
27650,Adidas Jacket,Fashion,South,1,4500,50,2250,2250,Success,Completed
27651,Wooden Table,Furniture,East,3,15000,30,10500,31500,Failed,Failed
27652,Nike Shoes,Fashion,South,2,5000,50,2500,5000,Success,Completed
27653,HP Printer,Electronics,North,1,12000,20,9600,9600,Failed,Failed
27654,Apple Watch,Electronics,North,1,30000,50,15000,15000,Failed,Failed
27655,Nike Shoes,Fashion,West,2,5000,40,3000,6000,Success,Completed
27656,Dell Laptop,Electronics,West,1,65000,35,42250,42250,Failed,Failed
27657,Wooden Table,Furniture,East,2,15000,50,7500,15000,Success,Completed
27658,Sony Headphones,Electronics,West,1,8000,35,5200,5200,Failed,Failed
27659,Apple Watch,Electronics,West,3,30000,30,21000,63000,Success,Completed
27660,Apple Watch,Electronics,North,1,30000,40,18000,18000,Failed,Failed
27661,Dell Laptop,Electronics,South,2,65000,20,52000,104000,Failed,Failed
27662,Sony Headphones,Electronics,South,1,8000,20,6400,6400,Success,Completed
27663,Samsung TV,Electronics,South,1,45000,25,33750,33750,Success,Completed
27664,iPhone 14,Electronics,West,2,80000,50,40000,80000,Success,Completed
27665,Office Chair,Furniture,North,2,7000,35,4550,9100,Failed,Failed
27666,Samsung TV,Electronics,South,3,45000,35,29250,87750,Success,Completed
27667,Apple Watch,Electronics,South,3,30000,30,21000,63000,Failed,Failed
27668,Office Chair,Furniture,North,3,7000,40,4200,12600,Failed,Failed
27669,iPhone 14,Electronics,North,3,80000,40,48000,144000,Failed,Failed
27670,Dell Laptop,Electronics,West,1,65000,35,42250,42250,Success,Completed
27671,iPhone 14,Electronics,East,1,80000,25,60000,60000,Success,Completed
27672,Adidas Jacket,Fashion,South,3,4500,30,3150,9450,Success,Completed
27673,Samsung TV,Electronics,North,3,45000,35,29250,87750,Success,Completed
27674,Adidas Jacket,Fashion,North,1,4500,30,3150,3150,Success,Completed
27675,HP Printer,Electronics,East,1,12000,30,8400,8400,Failed,Failed
27676,iPhone 14,Electronics,North,2,80000,25,60000,120000,Success,Completed
27677,Wooden Table,Furniture,North,2,15000,40,9000,18000,Failed,Failed
27678,Wooden Table,Furniture,South,1,15000,40,9000,9000,Failed,Failed
27679,Sony Headphones,Electronics,North,3,8000,20,6400,19200,Success,Completed
27680,Apple Watch,Electronics,North,2,30000,30,21000,42000,Success,Completed
27681,HP Printer,Electronics,South,2,12000,25,9000,18000,Success,Completed
27682,iPhone 14,Electronics,South,2,80000,30,56000,112000,Failed,Failed
27683,Adidas Jacket,Fashion,West,3,4500,35,2925,8775,Success,Completed
27684,Dell Laptop,Electronics,North,2,65000,20,52000,104000,Failed,Failed
27685,iPhone 14,Electronics,West,3,80000,50,40000,120000,Success,Completed
27686,Nike Shoes,Fashion,West,3,5000,40,3000,9000,Failed,Failed
27687,Sony Headphones,Electronics,East,2,8000,50,4000,8000,Success,Completed
27688,HP Printer,Electronics,South,2,12000,30,8400,16800,Success,Completed
27689,Sony Headphones,Electronics,South,3,8000,20,6400,19200,Success,Completed
27690,Apple Watch,Electronics,North,3,30000,30,21000,63000,Success,Completed
27691,Dell Laptop,Electronics,West,1,65000,40,39000,39000,Success,Completed
27692,Adidas Jacket,Fashion,East,2,4500,20,3600,7200,Failed,Failed
27693,HP Printer,Electronics,North,2,12000,50,6000,12000,Failed,Failed
27694,HP Printer,Electronics,East,1,12000,30,8400,8400,Success,Completed
27695,HP Printer,Electronics,West,3,12000,20,9600,28800,Failed,Failed
27696,iPhone 14,Electronics,North,3,80000,40,48000,144000,Success,Completed
27697,Office Chair,Furniture,North,2,7000,20,5600,11200,Failed,Failed
27698,HP Printer,Electronics,East,3,12000,25,9000,27000,Success,Completed
27699,Nike Shoes,Fashion,West,2,5000,25,3750,7500,Failed,Failed
27700,Sony Headphones,Electronics,West,2,8000,50,4000,8000,Success,Completed
27701,Office Chair,Furniture,North,2,7000,35,4550,9100,Success,Completed
27702,Adidas Jacket,Fashion,West,3,4500,40,2700,8100,Failed,Failed
27703,iPhone 14,Electronics,South,1,80000,35,52000,52000,Success,Completed
27704,HP Printer,Electronics,East,1,12000,50,6000,6000,Success,Completed
27705,Apple Watch,Electronics,East,3,30000,50,15000,45000,Success,Completed
27706,Office Chair,Furniture,North,3,7000,50,3500,10500,Failed,Failed
27707,Nike Shoes,Fashion,West,2,5000,35,3250,6500,Failed,Failed
27708,iPhone 14,Electronics,North,3,80000,20,64000,192000,Success,Completed
27709,Adidas Jacket,Fashion,North,1,4500,40,2700,2700,Success,Completed
27710,Apple Watch,Electronics,South,1,30000,25,22500,22500,Success,Completed
27711,Samsung TV,Electronics,West,3,45000,40,27000,81000,Failed,Failed
27712,Sony Headphones,Electronics,North,1,8000,20,6400,6400,Failed,Failed
27713,Nike Shoes,Fashion,North,3,5000,35,3250,9750,Failed,Failed
27714,Nike Shoes,Fashion,South,2,5000,30,3500,7000,Failed,Failed
27715,Adidas Jacket,Fashion,North,1,4500,30,3150,3150,Success,Completed
27716,HP Printer,Electronics,East,2,12000,25,9000,18000,Failed,Failed
27717,Apple Watch,Electronics,East,1,30000,20,24000,24000,Success,Completed
27718,Dell Laptop,Electronics,West,3,65000,40,39000,117000,Success,Completed
27719,Apple Watch,Electronics,West,2,30000,40,18000,36000,Success,Completed
27720,Nike Shoes,Fashion,North,2,5000,30,3500,7000,Failed,Failed
27721,Sony Headphones,Electronics,East,1,8000,20,6400,6400,Success,Completed
27722,Nike Shoes,Fashion,South,2,5000,20,4000,8000,Success,Completed
27723,HP Printer,Electronics,North,1,12000,35,7800,7800,Success,Completed
27724,HP Printer,Electronics,West,2,12000,40,7200,14400,Failed,Failed
27725,Sony Headphones,Electronics,South,3,8000,40,4800,14400,Success,Completed
27726,Samsung TV,Electronics,East,3,45000,40,27000,81000,Success,Completed
27727,Wooden Table,Furniture,East,3,15000,35,9750,29250,Failed,Failed
27728,Wooden Table,Furniture,North,1,15000,40,9000,9000,Success,Completed
27729,Wooden Table,Furniture,East,1,15000,40,9000,9000,Failed,Failed
27730,Adidas Jacket,Fashion,South,3,4500,35,2925,8775,Success,Completed
27731,Dell Laptop,Electronics,East,1,65000,30,45500,45500,Failed,Failed
27732,Adidas Jacket,Fashion,North,1,4500,50,2250,2250,Failed,Failed
27733,HP Printer,Electronics,West,1,12000,20,9600,9600,Success,Completed
27734,HP Printer,Electronics,South,2,12000,35,7800,15600,Success,Completed
27735,iPhone 14,Electronics,South,1,80000,25,60000,60000,Failed,Failed
27736,Wooden Table,Furniture,North,1,15000,50,7500,7500,Success,Completed
27737,Adidas Jacket,Fashion,West,1,4500,30,3150,3150,Failed,Failed
27738,Wooden Table,Furniture,South,3,15000,30,10500,31500,Failed,Failed
27739,Nike Shoes,Fashion,South,3,5000,25,3750,11250,Failed,Failed
27740,Adidas Jacket,Fashion,South,2,4500,20,3600,7200,Success,Completed
27741,Office Chair,Furniture,West,1,7000,25,5250,5250,Failed,Failed
27742,Samsung TV,Electronics,West,3,45000,20,36000,108000,Failed,Failed
27743,Adidas Jacket,Fashion,South,2,4500,35,2925,5850,Failed,Failed
27744,Sony Headphones,Electronics,North,1,8000,25,6000,6000,Failed,Failed
27745,Dell Laptop,Electronics,West,2,65000,50,32500,65000,Failed,Failed
27746,Adidas Jacket,Fashion,South,3,4500,20,3600,10800,Failed,Failed
27747,Sony Headphones,Electronics,South,3,8000,25,6000,18000,Failed,Failed
27748,iPhone 14,Electronics,North,1,80000,20,64000,64000,Failed,Failed
27749,Sony Headphones,Electronics,East,2,8000,20,6400,12800,Success,Completed
27750,Apple Watch,Electronics,South,1,30000,30,21000,21000,Failed,Failed
27751,Wooden Table,Furniture,North,3,15000,50,7500,22500,Success,Completed
27752,iPhone 14,Electronics,West,3,80000,35,52000,156000,Failed,Failed
27753,Nike Shoes,Fashion,South,2,5000,50,2500,5000,Success,Completed
27754,Nike Shoes,Fashion,North,3,5000,25,3750,11250,Failed,Failed
27755,Samsung TV,Electronics,North,3,45000,20,36000,108000,Failed,Failed
27756,Wooden Table,Furniture,East,1,15000,40,9000,9000,Success,Completed
27757,Office Chair,Furniture,East,3,7000,40,4200,12600,Success,Completed
27758,Adidas Jacket,Fashion,South,2,4500,30,3150,6300,Failed,Failed
27759,Apple Watch,Electronics,North,1,30000,50,15000,15000,Success,Completed
27760,Office Chair,Furniture,West,1,7000,50,3500,3500,Failed,Failed
27761,HP Printer,Electronics,South,3,12000,50,6000,18000,Failed,Failed
27762,iPhone 14,Electronics,East,1,80000,35,52000,52000,Success,Completed
27763,Apple Watch,Electronics,North,1,30000,20,24000,24000,Failed,Failed
27764,HP Printer,Electronics,North,2,12000,40,7200,14400,Failed,Failed
27765,Samsung TV,Electronics,West,2,45000,35,29250,58500,Failed,Failed
27766,HP Printer,Electronics,West,3,12000,40,7200,21600,Success,Completed
27767,Adidas Jacket,Fashion,West,1,4500,50,2250,2250,Failed,Failed
27768,Sony Headphones,Electronics,South,3,8000,40,4800,14400,Success,Completed
27769,Apple Watch,Electronics,East,3,30000,35,19500,58500,Failed,Failed
27770,Nike Shoes,Fashion,West,1,5000,50,2500,2500,Failed,Failed
27771,Sony Headphones,Electronics,North,3,8000,40,4800,14400,Success,Completed
27772,HP Printer,Electronics,South,3,12000,20,9600,28800,Failed,Failed
27773,Adidas Jacket,Fashion,North,2,4500,40,2700,5400,Failed,Failed
27774,Nike Shoes,Fashion,East,1,5000,50,2500,2500,Success,Completed
27775,Samsung TV,Electronics,West,2,45000,25,33750,67500,Success,Completed
27776,HP Printer,Electronics,West,3,12000,40,7200,21600,Success,Completed
27777,Sony Headphones,Electronics,North,1,8000,40,4800,4800,Success,Completed
27778,Office Chair,Furniture,East,3,7000,35,4550,13650,Failed,Failed
27779,Office Chair,Furniture,East,1,7000,25,5250,5250,Failed,Failed
27780,Apple Watch,Electronics,East,3,30000,30,21000,63000,Success,Completed
27781,Samsung TV,Electronics,North,3,45000,50,22500,67500,Failed,Failed
27782,Apple Watch,Electronics,West,3,30000,25,22500,67500,Failed,Failed
27783,Samsung TV,Electronics,West,1,45000,40,27000,27000,Failed,Failed
27784,Samsung TV,Electronics,East,1,45000,30,31500,31500,Success,Completed
27785,Dell Laptop,Electronics,East,2,65000,50,32500,65000,Failed,Failed
27786,Samsung TV,Electronics,North,3,45000,30,31500,94500,Success,Completed
27787,Office Chair,Furniture,East,2,7000,35,4550,9100,Success,Completed
27788,Wooden Table,Furniture,South,3,15000,20,12000,36000,Failed,Failed
27789,HP Printer,Electronics,South,3,12000,40,7200,21600,Failed,Failed
27790,HP Printer,Electronics,South,3,12000,35,7800,23400,Failed,Failed
27791,iPhone 14,Electronics,North,1,80000,25,60000,60000,Failed,Failed
27792,iPhone 14,Electronics,West,2,80000,20,64000,128000,Success,Completed
27793,Nike Shoes,Fashion,North,3,5000,30,3500,10500,Success,Completed
27794,Office Chair,Furniture,South,3,7000,35,4550,13650,Success,Completed
27795,iPhone 14,Electronics,East,3,80000,50,40000,120000,Failed,Failed
27796,Dell Laptop,Electronics,East,1,65000,25,48750,48750,Failed,Failed
27797,Apple Watch,Electronics,South,1,30000,25,22500,22500,Success,Completed
27798,Sony Headphones,Electronics,North,2,8000,50,4000,8000,Success,Completed
27799,Apple Watch,Electronics,West,2,30000,35,19500,39000,Success,Completed
27800,Samsung TV,Electronics,West,3,45000,20,36000,108000,Failed,Failed
27801,Apple Watch,Electronics,East,3,30000,40,18000,54000,Success,Completed
27802,HP Printer,Electronics,South,3,12000,40,7200,21600,Failed,Failed
27803,Adidas Jacket,Fashion,East,1,4500,25,3375,3375,Failed,Failed
27804,Nike Shoes,Fashion,West,2,5000,50,2500,5000,Failed,Failed
27805,Sony Headphones,Electronics,West,2,8000,30,5600,11200,Failed,Failed
27806,iPhone 14,Electronics,East,3,80000,40,48000,144000,Failed,Failed
27807,Adidas Jacket,Fashion,West,2,4500,35,2925,5850,Success,Completed
27808,Samsung TV,Electronics,North,1,45000,25,33750,33750,Success,Completed
27809,Nike Shoes,Fashion,East,1,5000,40,3000,3000,Failed,Failed
27810,Dell Laptop,Electronics,South,3,65000,35,42250,126750,Failed,Failed
27811,Apple Watch,Electronics,East,2,30000,40,18000,36000,Success,Completed
27812,Wooden Table,Furniture,East,1,15000,30,10500,10500,Failed,Failed
27813,HP Printer,Electronics,North,2,12000,35,7800,15600,Success,Completed
27814,Office Chair,Furniture,East,1,7000,30,4900,4900,Failed,Failed
27815,Adidas Jacket,Fashion,West,3,4500,30,3150,9450,Success,Completed
27816,Wooden Table,Furniture,North,1,15000,25,11250,11250,Failed,Failed
27817,Adidas Jacket,Fashion,West,1,4500,40,2700,2700,Success,Completed
27818,Wooden Table,Furniture,South,2,15000,40,9000,18000,Failed,Failed
27819,Dell Laptop,Electronics,South,3,65000,40,39000,117000,Success,Completed
27820,Adidas Jacket,Fashion,East,2,4500,30,3150,6300,Failed,Failed
27821,Wooden Table,Furniture,West,3,15000,30,10500,31500,Success,Completed
27822,Adidas Jacket,Fashion,West,3,4500,40,2700,8100,Success,Completed
27823,HP Printer,Electronics,East,2,12000,35,7800,15600,Failed,Failed
27824,Wooden Table,Furniture,West,3,15000,40,9000,27000,Failed,Failed
27825,iPhone 14,Electronics,West,3,80000,40,48000,144000,Success,Completed
27826,Dell Laptop,Electronics,South,1,65000,25,48750,48750,Success,Completed
27827,Samsung TV,Electronics,North,1,45000,30,31500,31500,Failed,Failed
27828,iPhone 14,Electronics,West,3,80000,40,48000,144000,Failed,Failed
27829,Adidas Jacket,Fashion,West,3,4500,40,2700,8100,Success,Completed
27830,Sony Headphones,Electronics,North,3,8000,30,5600,16800,Success,Completed
27831,Dell Laptop,Electronics,East,1,65000,20,52000,52000,Success,Completed
27832,Adidas Jacket,Fashion,West,1,4500,30,3150,3150,Failed,Failed
27833,Nike Shoes,Fashion,West,3,5000,20,4000,12000,Success,Completed
27834,Dell Laptop,Electronics,South,1,65000,25,48750,48750,Success,Completed
27835,Samsung TV,Electronics,West,3,45000,35,29250,87750,Failed,Failed
27836,Wooden Table,Furniture,North,2,15000,25,11250,22500,Failed,Failed
27837,Wooden Table,Furniture,South,1,15000,20,12000,12000,Success,Completed
27838,Office Chair,Furniture,East,2,7000,20,5600,11200,Success,Completed
27839,Nike Shoes,Fashion,West,1,5000,30,3500,3500,Failed,Failed
27840,Dell Laptop,Electronics,East,2,65000,40,39000,78000,Success,Completed
27841,Dell Laptop,Electronics,East,1,65000,20,52000,52000,Success,Completed
27842,Office Chair,Furniture,South,2,7000,40,4200,8400,Failed,Failed
27843,Wooden Table,Furniture,West,3,15000,50,7500,22500,Failed,Failed
27844,Nike Shoes,Fashion,West,1,5000,50,2500,2500,Failed,Failed
27845,Office Chair,Furniture,West,2,7000,30,4900,9800,Failed,Failed
27846,Office Chair,Furniture,West,2,7000,40,4200,8400,Success,Completed
27847,Dell Laptop,Electronics,West,3,65000,50,32500,97500,Success,Completed
27848,Wooden Table,Furniture,North,3,15000,30,10500,31500,Success,Completed
27849,Samsung TV,Electronics,West,1,45000,25,33750,33750,Failed,Failed
27850,Sony Headphones,Electronics,South,3,8000,40,4800,14400,Success,Completed
27851,Office Chair,Furniture,East,1,7000,25,5250,5250,Failed,Failed
27852,iPhone 14,Electronics,West,2,80000,30,56000,112000,Failed,Failed
27853,Office Chair,Furniture,West,2,7000,35,4550,9100,Failed,Failed
27854,Dell Laptop,Electronics,East,1,65000,50,32500,32500,Success,Completed
27855,Apple Watch,Electronics,North,3,30000,40,18000,54000,Success,Completed
27856,Office Chair,Furniture,South,3,7000,40,4200,12600,Failed,Failed
27857,Apple Watch,Electronics,North,3,30000,40,18000,54000,Failed,Failed
27858,Apple Watch,Electronics,West,3,30000,25,22500,67500,Success,Completed
27859,iPhone 14,Electronics,South,1,80000,50,40000,40000,Failed,Failed
27860,Wooden Table,Furniture,East,2,15000,50,7500,15000,Success,Completed
27861,Nike Shoes,Fashion,West,2,5000,25,3750,7500,Failed,Failed
27862,Sony Headphones,Electronics,North,3,8000,20,6400,19200,Failed,Failed
27863,Wooden Table,Furniture,West,3,15000,25,11250,33750,Success,Completed
27864,Sony Headphones,Electronics,West,2,8000,25,6000,12000,Success,Completed
27865,Wooden Table,Furniture,North,3,15000,30,10500,31500,Failed,Failed
27866,iPhone 14,Electronics,West,3,80000,25,60000,180000,Failed,Failed
27867,HP Printer,Electronics,West,1,12000,20,9600,9600,Success,Completed
27868,Wooden Table,Furniture,West,1,15000,50,7500,7500,Success,Completed
27869,HP Printer,Electronics,West,1,12000,50,6000,6000,Failed,Failed
27870,HP Printer,Electronics,East,2,12000,20,9600,19200,Failed,Failed
27871,Samsung TV,Electronics,West,1,45000,40,27000,27000,Failed,Failed
27872,Office Chair,Furniture,North,1,7000,30,4900,4900,Success,Completed
27873,iPhone 14,Electronics,West,3,80000,50,40000,120000,Failed,Failed
27874,Nike Shoes,Fashion,South,3,5000,40,3000,9000,Failed,Failed
27875,Samsung TV,Electronics,North,2,45000,35,29250,58500,Failed,Failed
27876,Wooden Table,Furniture,North,2,15000,25,11250,22500,Success,Completed
27877,HP Printer,Electronics,North,1,12000,20,9600,9600,Success,Completed
27878,Samsung TV,Electronics,West,3,45000,40,27000,81000,Success,Completed
27879,HP Printer,Electronics,East,2,12000,35,7800,15600,Failed,Failed
27880,Dell Laptop,Electronics,West,1,65000,40,39000,39000,Failed,Failed
27881,Nike Shoes,Fashion,East,1,5000,30,3500,3500,Success,Completed
27882,Wooden Table,Furniture,West,3,15000,35,9750,29250,Failed,Failed
27883,Wooden Table,Furniture,South,1,15000,40,9000,9000,Success,Completed
27884,Samsung TV,Electronics,West,2,45000,20,36000,72000,Success,Completed
27885,Adidas Jacket,Fashion,West,2,4500,30,3150,6300,Success,Completed
27886,Office Chair,Furniture,North,2,7000,20,5600,11200,Failed,Failed
27887,Apple Watch,Electronics,South,1,30000,25,22500,22500,Failed,Failed
27888,Dell Laptop,Electronics,East,2,65000,35,42250,84500,Success,Completed
27889,Wooden Table,Furniture,South,2,15000,25,11250,22500,Failed,Failed
27890,iPhone 14,Electronics,South,1,80000,35,52000,52000,Success,Completed
27891,Adidas Jacket,Fashion,South,3,4500,40,2700,8100,Success,Completed
27892,Apple Watch,Electronics,West,3,30000,20,24000,72000,Success,Completed
27893,Apple Watch,Electronics,West,2,30000,50,15000,30000,Failed,Failed
27894,Office Chair,Furniture,East,2,7000,35,4550,9100,Failed,Failed
27895,Sony Headphones,Electronics,East,2,8000,35,5200,10400,Failed,Failed
27896,Samsung TV,Electronics,East,3,45000,30,31500,94500,Success,Completed
27897,Office Chair,Furniture,West,1,7000,40,4200,4200,Success,Completed
27898,Adidas Jacket,Fashion,West,3,4500,50,2250,6750,Failed,Failed
27899,HP Printer,Electronics,East,3,12000,50,6000,18000,Success,Completed
27900,Wooden Table,Furniture,East,2,15000,35,9750,19500,Success,Completed
27901,Nike Shoes,Fashion,West,3,5000,25,3750,11250,Failed,Failed
27902,HP Printer,Electronics,North,3,12000,25,9000,27000,Failed,Failed
27903,Office Chair,Furniture,East,1,7000,30,4900,4900,Success,Completed
27904,Sony Headphones,Electronics,West,1,8000,35,5200,5200,Success,Completed
27905,Adidas Jacket,Fashion,West,1,4500,35,2925,2925,Success,Completed
27906,Sony Headphones,Electronics,West,1,8000,40,4800,4800,Failed,Failed
27907,Sony Headphones,Electronics,South,1,8000,40,4800,4800,Failed,Failed
27908,Sony Headphones,Electronics,North,2,8000,40,4800,9600,Failed,Failed
27909,Dell Laptop,Electronics,South,3,65000,40,39000,117000,Failed,Failed
27910,HP Printer,Electronics,West,3,12000,30,8400,25200,Failed,Failed
27911,iPhone 14,Electronics,North,1,80000,20,64000,64000,Success,Completed
27912,Samsung TV,Electronics,South,3,45000,25,33750,101250,Success,Completed
27913,Samsung TV,Electronics,East,2,45000,20,36000,72000,Success,Completed
27914,Adidas Jacket,Fashion,West,1,4500,20,3600,3600,Success,Completed
27915,HP Printer,Electronics,North,3,12000,20,9600,28800,Success,Completed
27916,Adidas Jacket,Fashion,West,2,4500,30,3150,6300,Failed,Failed
27917,Samsung TV,Electronics,South,2,45000,20,36000,72000,Failed,Failed
27918,Nike Shoes,Fashion,North,3,5000,30,3500,10500,Success,Completed
27919,Sony Headphones,Electronics,South,2,8000,20,6400,12800,Success,Completed
27920,Apple Watch,Electronics,West,3,30000,50,15000,45000,Success,Completed
27921,iPhone 14,Electronics,North,1,80000,40,48000,48000,Failed,Failed
27922,HP Printer,Electronics,East,3,12000,40,7200,21600,Failed,Failed
27923,iPhone 14,Electronics,North,3,80000,40,48000,144000,Failed,Failed
27924,Dell Laptop,Electronics,East,2,65000,35,42250,84500,Failed,Failed
27925,Nike Shoes,Fashion,West,2,5000,25,3750,7500,Failed,Failed
27926,Office Chair,Furniture,East,2,7000,35,4550,9100,Failed,Failed
27927,Wooden Table,Furniture,North,1,15000,50,7500,7500,Success,Completed
27928,Dell Laptop,Electronics,South,3,65000,40,39000,117000,Success,Completed
27929,Sony Headphones,Electronics,East,3,8000,40,4800,14400,Failed,Failed
27930,Nike Shoes,Fashion,West,3,5000,30,3500,10500,Failed,Failed
27931,iPhone 14,Electronics,South,1,80000,50,40000,40000,Failed,Failed
27932,Apple Watch,Electronics,North,3,30000,25,22500,67500,Success,Completed
27933,Apple Watch,Electronics,South,3,30000,20,24000,72000,Success,Completed
27934,Dell Laptop,Electronics,South,1,65000,20,52000,52000,Failed,Failed
27935,Dell Laptop,Electronics,East,3,65000,35,42250,126750,Success,Completed
27936,iPhone 14,Electronics,North,2,80000,35,52000,104000,Failed,Failed
27937,HP Printer,Electronics,West,3,12000,35,7800,23400,Success,Completed
27938,Wooden Table,Furniture,East,2,15000,30,10500,21000,Success,Completed
27939,Office Chair,Furniture,North,2,7000,30,4900,9800,Success,Completed
27940,HP Printer,Electronics,East,3,12000,35,7800,23400,Failed,Failed
27941,Adidas Jacket,Fashion,North,1,4500,50,2250,2250,Success,Completed
27942,Sony Headphones,Electronics,East,1,8000,20,6400,6400,Failed,Failed
27943,Apple Watch,Electronics,West,1,30000,40,18000,18000,Success,Completed
27944,iPhone 14,Electronics,East,3,80000,40,48000,144000,Failed,Failed
27945,Wooden Table,Furniture,South,3,15000,50,7500,22500,Failed,Failed
27946,Nike Shoes,Fashion,West,2,5000,40,3000,6000,Failed,Failed
27947,Samsung TV,Electronics,West,2,45000,20,36000,72000,Failed,Failed
27948,Apple Watch,Electronics,East,2,30000,30,21000,42000,Success,Completed
27949,HP Printer,Electronics,East,3,12000,50,6000,18000,Failed,Failed
27950,Sony Headphones,Electronics,North,2,8000,20,6400,12800,Success,Completed
27951,Office Chair,Furniture,East,2,7000,20,5600,11200,Success,Completed
27952,Apple Watch,Electronics,East,2,30000,50,15000,30000,Success,Completed
27953,Adidas Jacket,Fashion,West,3,4500,30,3150,9450,Failed,Failed
27954,Dell Laptop,Electronics,East,2,65000,30,45500,91000,Failed,Failed
27955,Office Chair,Furniture,South,1,7000,40,4200,4200,Success,Completed
27956,Sony Headphones,Electronics,West,2,8000,50,4000,8000,Success,Completed
27957,Dell Laptop,Electronics,North,3,65000,30,45500,136500,Success,Completed
27958,HP Printer,Electronics,North,3,12000,30,8400,25200,Failed,Failed
27959,Dell Laptop,Electronics,North,2,65000,30,45500,91000,Success,Completed
27960,HP Printer,Electronics,North,1,12000,25,9000,9000,Success,Completed
27961,Samsung TV,Electronics,East,2,45000,30,31500,63000,Success,Completed
27962,Dell Laptop,Electronics,West,2,65000,40,39000,78000,Failed,Failed
27963,iPhone 14,Electronics,North,2,80000,40,48000,96000,Success,Completed
27964,iPhone 14,Electronics,South,1,80000,20,64000,64000,Failed,Failed
27965,Nike Shoes,Fashion,South,1,5000,30,3500,3500,Success,Completed
27966,Office Chair,Furniture,East,2,7000,30,4900,9800,Failed,Failed
27967,Apple Watch,Electronics,East,2,30000,20,24000,48000,Success,Completed
27968,Samsung TV,Electronics,West,3,45000,30,31500,94500,Failed,Failed
27969,Wooden Table,Furniture,East,3,15000,25,11250,33750,Success,Completed
27970,iPhone 14,Electronics,East,3,80000,30,56000,168000,Failed,Failed
27971,HP Printer,Electronics,West,2,12000,25,9000,18000,Failed,Failed
27972,Sony Headphones,Electronics,East,1,8000,35,5200,5200,Failed,Failed
27973,Nike Shoes,Fashion,North,2,5000,30,3500,7000,Failed,Failed
27974,Office Chair,Furniture,North,1,7000,40,4200,4200,Failed,Failed
27975,Adidas Jacket,Fashion,East,1,4500,25,3375,3375,Success,Completed
